nameOfIssuer^titleOfClass^cusip^value^investmentDiscretion^otherManager^putCall^sshPrnamt^sshPrnamtType^votingSole^votingShared^votingNone^companyName^companyCIK^reportDate^filingDate
FLIR SYSTEMS^COMMON STOCK^302445101^8606^SOLE^0^^180894^SH^180894^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FLOOR & DECOR-A^COMMON STOCK^339750101^58^OTR^2811304^^1400^SH^0^1400^1400^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FLOOR & DECOR-A^COMMON STOCK^339750101^5575^SOLE^0^^135237^SH^135237^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FLUIDIGM CORP^COMMON STOCK^34385P108^126^OTR^2811304^^9488^SH^0^9488^9488^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FLUIDIGM CORP^COMMON STOCK^34385P108^33^SOLE^0^^2515^SH^2515^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FMC CORP^COMMON STOCK^302491303^14124^OTR^2811304^^183861^SH^0^183861^183861^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FOCUS FINANCIA-A^COMMON STOCK^34417P100^231^OTR^2811304^^6469^SH^0^6469^6469^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FOMENTO ECON-ADR^ADR^344419106^42^OTR^2811304^^458^SH^0^68^68^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FOMENTO ECON-ADR^ADR^344419106^1177^SOLE^0^^12748^SH^12748^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FORTIS INC^COMMON STOCK^349553107^1235^OTR^2811304^^33400^SH^0^33400^33400^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FORTIVE CORP^COMMON STOCK^34959J108^218^OTR^2811304^^2600^SH^0^2600^2600^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FORTUNA SILVER^COMMON STOCK^349915108^327^OTR^2811304^^98200^SH^0^98200^98200^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FORTUNE BRANDS H^COMMON STOCK^34964C106^54^OTR^2811304^^1136^SH^0^1136^1136^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FORUM ENERGY TEC^COMMON STOCK^34984V100^330^OTR^2811304^^64548^SH^0^64548^64548^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FOSSIL GROUP INC^COMMON STOCK^34988V106^26^OTR^2811304^^1888^SH^0^1888^1888^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FOUR CORNERS PRO^REIT^35086T109^69^OTR^2811304^^2328^SH^0^2328^2328^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FOX CORP - A^COMMON STOCK^35137L105^5573^OTR^2811304^^151808^SH^0^151808^151808^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FOX CORP - A^COMMON STOCK^35137L105^1074^SOLE^0^^29251^SH^29251^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FOX CORP - B^COMMON STOCK^35137L204^153^OTR^2811304^^4268^SH^0^206^206^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FOX CORP - B^COMMON STOCK^35137L204^1097^SOLE^0^^30574^SH^30574^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FRANKLIN ELEC CO^COMMON STOCK^353514102^1^OTR^2811304^^24^SH^0^24^24^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FRANKLIN ELEC CO^COMMON STOCK^353514102^58^SOLE^0^^1140^SH^1140^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FRESENIUS ME-ADR^ADR^358029106^824^OTR^2811304^^20318^SH^0^1921^1921^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FRESENIUS ME-ADR^ADR^358029106^4350^SOLE^0^^107318^SH^107318^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FRESHPET INC^COMMON STOCK^358039105^180^OTR^2811304^^4247^SH^0^4247^4247^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FRONTDOOR IN^COMMON STOCK^35905A109^1396^OTR^2811304^^40542^SH^0^17447^17447^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FRONTDOOR IN^COMMON STOCK^35905A109^7981^SOLE^0^^231891^SH^231891^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FS BANCORP INC^COMMON STOCK^30263Y104^19^OTR^2811304^^374^SH^0^374^374^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FTI CONSULTING^COMMON STOCK^302941109^24^OTR^2811304^^316^SH^0^316^316^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FTI CONSULTING^COMMON STOCK^302941109^77^SOLE^0^^1007^SH^1007^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FTS INTERNATIONA^COMMON STOCK^30283W104^61^SOLE^0^^6130^SH^6130^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
FUNKO INC-CL A^COMMON STOCK^361008105^14^OTR^2811304^^626^SH^0^626^626^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
G III APPAREL^COMMON STOCK^36237H101^541^OTR^2811304^^13540^SH^0^5713^5713^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
G III APPAREL^COMMON STOCK^36237H101^2093^SOLE^0^^52367^SH^52367^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
G1 THERAPEUTICS^COMMON STOCK^3621LQ109^110^SOLE^0^^6620^SH^6620^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GAIA INC^COMMON STOCK^36269P104^69^OTR^2811304^^7498^SH^0^7498^7498^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GALAPAGOS NV-ADR^ADR^36315X101^1141^OTR^2811304^^9693^SH^0^8383^8383^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GALAPAGOS NV-ADR^ADR^36315X101^1067^SOLE^0^^9058^SH^9058^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GAMING AND LEISU^REIT^36467J108^2032^SOLE^0^^52684^SH^52684^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GARMIN LTD^COMMON STOCK^H2906T109^1303^OTR^2811304^^15084^SH^0^2406^2406^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GARMIN LTD^COMMON STOCK^H2906T109^14600^SOLE^0^^169062^SH^169062^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GASLOG PARTNERS^COMMON STOCK^Y2687W108^76^SOLE^0^^3351^SH^3351^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GATES INDUSTRIAL^COMMON STOCK^G39108108^12^OTR^2811304^^806^SH^0^806^806^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GATES INDUSTRIAL^COMMON STOCK^G39108108^518^SOLE^0^^36134^SH^36134^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GCI LIBERTY - A^COMMON STOCK^36164V305^554^OTR^2811304^^9962^SH^0^9962^9962^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GCP APPLIED TECH^COMMON STOCK^36164Y101^14^OTR^2811304^^473^SH^0^46^46^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GCP APPLIED TECH^COMMON STOCK^36164Y101^322^SOLE^0^^10901^SH^10901^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GENCO SHIPPING &^COMMON STOCK^Y2685T131^61^SOLE^0^^8120^SH^8120^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GENERAC HOLDINGS^COMMON STOCK^368736104^772^SOLE^0^^15066^SH^15066^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GENERAL MILLS IN^COMMON STOCK^370334104^378^OTR^2811304^^7300^SH^0^7300^7300^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GENPACT^COMMON STOCK^G3922B107^1950^OTR^2811304^^55413^SH^0^7273^7273^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GENPACT^COMMON STOCK^G3922B107^10190^SOLE^0^^289685^SH^289685^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GENUINE PARTS CO^COMMON STOCK^372460105^44^SOLE^0^^389^SH^389^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GENWORTH FINANCI^COMMON STOCK^37247D106^22^OTR^2811304^^5800^SH^0^5800^5800^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GENWORTH FINANCI^COMMON STOCK^37247D106^222^SOLE^0^^57979^SH^57979^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GEO GROUP INC/TH^REIT^36162J106^71^SOLE^0^^3718^SH^3718^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GEOPARK LTD^COMMON STOCK^G38327105^201^OTR^2811304^^11610^SH^0^11610^11610^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GILEAD SCIENCES^COMMON STOCK^375558103^55793^OTR^2811304^^858224^SH^0^858224^858224^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GLADSTONE CAP CO^COMMON STOCK^376535100^39^OTR^2811304^^4298^SH^0^4298^4298^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GLAUKOS CORP^COMMON STOCK^377322102^55^SOLE^0^^696^SH^696^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GLAXOSMITHKL-ADR^ADR^37733W105^62^OTR^2811304^^1500^SH^0^1500^1500^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GLOBAL MEDICAL R^REIT^37954A204^1111^OTR^2811304^^113140^SH^0^113140^113140^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GLOBAL PARTNERS^MLP^37946R109^99^OTR^2811304^^5036^SH^0^5036^5036^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GLOBAL PAYMENTS^COMMON STOCK^37940X102^116410^OTR^2811304^^852698^SH^0^852698^852698^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GLOBUS MEDICAL I^COMMON STOCK^379577208^15^OTR^2811304^^298^SH^0^298^298^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GLOBUS MEDICAL I^COMMON STOCK^379577208^2911^SOLE^0^^58916^SH^58916^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GMS INC^COMMON STOCK^36251C103^15^OTR^2811304^^1000^SH^0^1000^1000^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GODADDY INC-A^COMMON STOCK^380237107^123022^OTR^2811304^^1636146^SH^0^1615651^1615651^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GODADDY INC-A^COMMON STOCK^380237107^15596^SOLE^0^^207421^SH^207421^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GOL-ADR^ADR^38045R206^26^OTR^2811304^^2000^SH^0^2000^2000^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GOLD FIELDS-ADR^ADR^38059T106^19^OTR^2811304^^5000^SH^0^5000^5000^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GOLD RESOURCE CO^COMMON STOCK^38068T105^48^OTR^2811304^^12292^SH^0^12292^12292^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GOLDEN OCEAN GRO^COMMON STOCK^G39637205^5^OTR^2811304^^953^SH^0^953^953^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GOLDEN OCEAN GRO^COMMON STOCK^G39637205^279^SOLE^0^^58511^SH^58511^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GOLDMAN SACHS GP^COMMON STOCK^38141G104^707^OTR^2811304^^3684^SH^0^3684^3684^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GOLDMAN SACHS GP^COMMON STOCK^38141G104^1690^SOLE^0^^8806^SH^8806^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GOOSEHEAD INSU-A^COMMON STOCK^38267D109^8^OTR^2811304^^286^SH^0^286^286^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GOSSAMER BIO INC^COMMON STOCK^38341P102^9523^OTR^2811304^^439461^SH^0^439461^439461^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GRAFTECH INTERNA^COMMON STOCK^384313508^2125^SOLE^0^^166152^SH^166152^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GRAN TIERRA ENER^COMMON STOCK^38500T101^314^OTR^2811304^^138359^SH^0^104246^104246^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GRAN TIERRA ENER^COMMON STOCK^38500T101^180^SOLE^0^^79427^SH^79427^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GRAND CANYON EDU^COMMON STOCK^38526M106^611^SOLE^0^^5334^SH^5334^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GRANITE CONSTR^COMMON STOCK^387328107^30^OTR^2811304^^700^SH^0^700^700^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GRANITE REAL EST^REIT^387437114^3410^OTR^2811304^^71361^SH^0^71361^71361^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GRANITE REAL EST^REIT^387437114^800^SOLE^0^^16768^SH^16768^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GRAPHIC PACKAGIN^COMMON STOCK^388689101^22890^OTR^2811304^^1812343^SH^0^1812343^1812343^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GRAY TELEVISION^COMMON STOCK^389375106^166^OTR^2811304^^7790^SH^0^1660^1660^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GRAY TELEVISION^COMMON STOCK^389375106^2100^SOLE^0^^98304^SH^98304^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GREAT WESTERN BA^COMMON STOCK^391416104^28^OTR^2811304^^900^SH^0^900^900^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GREAT WESTERN BA^COMMON STOCK^391416104^51^SOLE^0^^1619^SH^1619^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GREEN DOT CORP-A^COMMON STOCK^39304D102^6934^OTR^2811304^^114329^SH^0^113185^113185^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GREEN DOT CORP-A^COMMON STOCK^39304D102^555^SOLE^0^^9146^SH^9146^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GREENBRIER COS^COMMON STOCK^393657101^51^OTR^2811304^^1575^SH^0^1575^1575^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GREENHILL & CO^COMMON STOCK^395259104^157^OTR^2811304^^7283^SH^0^7283^7283^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GREENHILL & CO^COMMON STOCK^395259104^266^SOLE^0^^12360^SH^12360^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GREENSKY INC-A^COMMON STOCK^39572G100^225^OTR^2811304^^17343^SH^0^1430^1430^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GREENSKY INC-A^COMMON STOCK^39572G100^1285^SOLE^0^^99294^SH^99294^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GREENTREE HO-ADR^ADR^39579V100^163^SOLE^0^^11784^SH^11784^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GREIF INC-CL A^COMMON STOCK^397624107^506^OTR^2811304^^12244^SH^0^3306^3306^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GREIF INC-CL A^COMMON STOCK^397624107^2925^SOLE^0^^70902^SH^70902^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GRIFFON CORP^COMMON STOCK^398433102^2865^SOLE^0^^155012^SH^155012^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GRIFOLS SA-ADR^ADR^398438408^407^OTR^2811304^^20216^SH^0^11211^11211^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GRIFOLS SA-ADR^ADR^398438408^672^SOLE^0^^33445^SH^33445^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GRITSTONE ONCOLO^COMMON STOCK^39868T105^84^OTR^2811304^^6329^SH^0^6329^6329^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GROUP 1 AUTOMOTI^COMMON STOCK^398905109^752^SOLE^0^^11618^SH^11618^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GRUBHUB INC^COMMON STOCK^400110102^1771^OTR^2811304^^25479^SH^0^25479^25479^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GRUPO AEROPORTUARIO SUR-ADR^ADR^40051E202^101^SOLE^0^^624^SH^624^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GRUPO AEROPORTUARIO-ADR^ADR^400501102^473^SOLE^0^^10482^SH^10482^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GRUPO GALICI-ADR^ADR^399909100^2037^OTR^2811304^^79836^SH^0^79836^79836^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GRUPO SV-SP ADR^ADR^40054A108^14^OTR^2811304^^2300^SH^0^2300^2300^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GRUPO TELEV-ADR^ADR^40049J206^414^OTR^2811304^^37469^SH^0^3622^3622^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GRUPO TELEV-ADR^ADR^40049J206^1614^SOLE^0^^145931^SH^145931^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GTT COMMUNICATIO^COMMON STOCK^362393100^14^OTR^2811304^^400^SH^0^400^400^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
GW PHARM-ADR^ADR^36197T103^53419^OTR^2811304^^316899^SH^0^316899^316899^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
H&E EQUIPMENT SE^COMMON STOCK^404030108^807^OTR^2811304^^32111^SH^0^2617^2617^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
H&E EQUIPMENT SE^COMMON STOCK^404030108^4031^SOLE^0^^160573^SH^160573^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HABIT RESTAURA-A^COMMON STOCK^40449J103^200^OTR^2811304^^18517^SH^0^10273^10273^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HABIT RESTAURA-A^COMMON STOCK^40449J103^653^SOLE^0^^60366^SH^60366^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HAEMONETICS CORP^COMMON STOCK^405024100^265^OTR^2811304^^3036^SH^0^1411^1411^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HAEMONETICS CORP^COMMON STOCK^405024100^335^SOLE^0^^3823^SH^3823^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HAIN CELESTIAL^COMMON STOCK^405217100^4661^OTR^2811304^^201601^SH^0^201601^201601^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HALLIBURTON CO^COMMON STOCK^406216101^2843^OTR^2811304^^97006^SH^0^81166^81166^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HALLIBURTON CO^COMMON STOCK^406216101^4664^SOLE^0^^159185^SH^159185^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HALOZYME THERAPE^COMMON STOCK^40637H109^44^OTR^2811304^^2731^SH^0^712^712^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HALOZYME THERAPE^COMMON STOCK^40637H109^1009^SOLE^0^^62701^SH^62701^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HAMILTON LANE-A^COMMON STOCK^407497106^394^OTR^2811304^^9046^SH^0^9046^9046^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HAMILTON LANE-A^COMMON STOCK^407497106^166^SOLE^0^^3805^SH^3805^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HANGER INC^COMMON STOCK^41043F208^95^OTR^2811304^^5001^SH^0^432^432^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HANGER INC^COMMON STOCK^41043F208^1440^SOLE^0^^75605^SH^75605^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HARMONY GOLD-ADR^ADR^413216300^17^OTR^2811304^^9200^SH^0^9200^9200^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HARRIS CORP^COMMON STOCK^413875105^272^OTR^2811304^^1700^SH^0^1700^1700^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HARSCO CORP^COMMON STOCK^415864107^7^OTR^2811304^^353^SH^0^353^353^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HARSCO CORP^COMMON STOCK^415864107^529^SOLE^0^^26286^SH^26286^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HARVEST CAPITAL^COMMON STOCK^41753F109^0^SOLE^0^^35^SH^35^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HCP INC^REIT^40414L109^182^OTR^2811304^^5800^SH^0^5800^5800^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HEALTH INSURAN-A^COMMON STOCK^42225K106^3292^OTR^2811304^^122756^SH^0^122756^122756^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HEALTH INSURAN-A^COMMON STOCK^42225K106^838^SOLE^0^^31266^SH^31266^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HEALTHCARE RLTY^REIT^421946104^39^OTR^2811304^^1200^SH^0^1200^1200^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HEALTHCARE SERVS^COMMON STOCK^421906108^302^SOLE^0^^9152^SH^9152^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HEALTHCARE TRU-A^REIT^42225P501^71^OTR^2811304^^2500^SH^0^2500^2500^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HEARTLAND FINL^COMMON STOCK^42234Q102^64^OTR^2811304^^1507^SH^0^1507^1507^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HECLA MINING CO^COMMON STOCK^422704106^2^OTR^2811304^^1000^SH^0^1000^1000^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HEICO CORP^COMMON STOCK^422806109^50039^OTR^2811304^^527456^SH^0^522762^522762^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HEICO CORP^COMMON STOCK^422806109^6568^SOLE^0^^69234^SH^69234^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HEICO CORP-A^COMMON STOCK^422806208^78^SOLE^0^^930^SH^930^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HEIDRICK & STRUG^COMMON STOCK^422819102^124^OTR^2811304^^3224^SH^0^3224^3224^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HELIX ENERGY SOL^COMMON STOCK^42330P107^183^OTR^2811304^^23174^SH^0^6316^6316^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HELIX ENERGY SOL^COMMON STOCK^42330P107^1991^SOLE^0^^251743^SH^251743^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HELMERICH & PAYN^COMMON STOCK^423452101^122^OTR^2811304^^2200^SH^0^2200^2200^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HERBALIFE NUTRIT^COMMON STOCK^G4412G101^519^OTR^2811304^^9801^SH^0^1063^1063^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HERBALIFE NUTRIT^COMMON STOCK^G4412G101^3189^SOLE^0^^60182^SH^60182^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HERC HOLDINGS IN^COMMON STOCK^42704L104^277^OTR^2811304^^7108^SH^0^727^727^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HERC HOLDINGS IN^COMMON STOCK^42704L104^1132^SOLE^0^^29031^SH^29031^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HERITAGE COMMERC^COMMON STOCK^426927109^56^OTR^2811304^^4608^SH^0^4608^4608^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HERON THERAPEUTI^COMMON STOCK^427746102^111^OTR^2811304^^4522^SH^0^4522^4522^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HERTZ GLOBAL HOL^COMMON STOCK^42806J106^684^SOLE^0^^39393^SH^39393^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HEXCEL CORP^COMMON STOCK^428291108^1081^OTR^2811304^^15640^SH^0^1911^1911^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HEXCEL CORP^COMMON STOCK^428291108^5806^SOLE^0^^83959^SH^83959^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HIBBETT SPORTS I^COMMON STOCK^428567101^1385^OTR^2811304^^60719^SH^0^43028^43028^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HIBBETT SPORTS I^COMMON STOCK^428567101^1513^SOLE^0^^66321^SH^66321^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HIGHPOINT RESOUR^COMMON STOCK^43114K108^19^OTR^2811304^^8400^SH^0^8400^8400^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HIGHPOINT RESOUR^COMMON STOCK^43114K108^6^SOLE^0^^2743^SH^2743^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HILLENBRAND INC^COMMON STOCK^431571108^17^OTR^2811304^^400^SH^0^400^400^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HILL-ROM HOLDING^COMMON STOCK^431475102^1509^SOLE^0^^14255^SH^14255^0^0^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HILTON GRAND VAC^COMMON STOCK^43283X105^2^OTR^2811304^^81^SH^0^81^81^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HINGHAM INST SVG^COMMON STOCK^433323102^9^OTR^2811304^^50^SH^0^50^50^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
HMS HOLDINGS COR^COMMON STOCK^40425J101^101^OTR^2811304^^3387^SH^0^631^631^Marshall Wace North America L.P. ^0001325091^2019-03-31^2019-05-29
